species,s1,s2,clonal_diff_1D,clonal_len_1D,clonal_diff_4D,clonal_len_4D,moved_1d,moved_4d
Parabacteroides_merdae_56972,700015981,700037852,54,1500719,13,337605,5,0
Parabacteroides_merdae_56972,700015981,700038594,54,1520595,10,342052,0,0
Parabacteroides_merdae_56972,700015981,700095058,53,1518804,15,341666,0,0
Parabacteroides_merdae_56972,700015981,700105312,58,1520501,16,342028,0,0
Parabacteroides_merdae_56972,700015981,700111223,55,1518274,12,341608,0,0
Parabacteroides_merdae_56972,700015981,700113177,55,1518288,19,341515,0,0
Parabacteroides_merdae_56972,700015981,700117069,69,1520229,15,341980,0,0
Parabacteroides_merdae_56972,700015981,ERR911954,45,1444060,18,324921,6,0
Parabacteroides_merdae_56972,700015981,ERR911975,63,1520488,6,342027,0,0
Parabacteroides_merdae_56972,700015981,ERR912052,92,1520425,35,342007,0,0
Parabacteroides_merdae_56972,700016142,700016542,134,1191334,27,269507,26,0
Parabacteroides_merdae_56972,700016142,700016765,122,1270340,25,287526,20,0
Parabacteroides_merdae_56972,700016142,700024318,134,1285273,23,290631,24,0
Parabacteroides_merdae_56972,700016142,700034254,44,1543872,11,349549,2,0
Parabacteroides_merdae_56972,700016142,700097234,134,1187355,22,268658,30,0
Parabacteroides_merdae_56972,700016142,700106170,63,1529183,5,346204,4,0
Parabacteroides_merdae_56972,700016142,700106229,38,1549744,7,350968,2,0
Parabacteroides_merdae_56972,700016142,700117172,127,1267187,24,286859,20,0
Parabacteroides_merdae_56972,700016142,ERR912126,147,1246954,34,282071,24,0
Parabacteroides_merdae_56972,700016456,700095213,187,1190138,76,268446,27,0
Parabacteroides_merdae_56972,700016456,700116148,187,1236161,74,278504,21,0
Parabacteroides_merdae_56972,700016456,700171573,81,1330567,19,299403,8,0
Parabacteroides_merdae_56972,700016456,ERR912035,183,1229000,69,276892,21,0
Parabacteroides_merdae_56972,700016542,700016765,75,1429474,28,323795,6,0
Parabacteroides_merdae_56972,700016542,700024318,85,1426436,31,323059,2,0
Parabacteroides_merdae_56972,700016542,700034254,128,1198835,33,271048,26,0
Parabacteroides_merdae_56972,700016542,700106170,131,1195806,23,270367,29,0
Parabacteroides_merdae_56972,700016542,700106229,120,1200120,31,271423,30,0
Parabacteroides_merdae_56972,700016542,700117172,82,1431160,25,324340,7,0
Parabacteroides_merdae_56972,700016542,ERR912126,106,1404494,38,318122,5,0
Parabacteroides_merdae_56972,700016610,700123135,91,1269945,32,287043,7,0
Parabacteroides_merdae_56972,700016765,700034254,108,1269361,25,287057,19,0
Parabacteroides_merdae_56972,700016765,700097234,80,1430111,29,324175,3,0
Parabacteroides_merdae_56972,700016765,700106170,113,1292460,19,292248,23,0
Parabacteroides_merdae_56972,700016765,700106229,109,1279201,25,289248,20,0
Parabacteroides_merdae_56972,700016765,ERR912126,81,1489246,26,337247,5,0
Parabacteroides_merdae_56972,700016902,700023267,363,1391906,131,314751,0,0
Parabacteroides_merdae_56972,700016902,700024086,128,1239267,33,280004,11,0
Parabacteroides_merdae_56972,700016902,700032133,102,1398483,31,316419,0,0
Parabacteroides_merdae_56972,700016902,700033922,93,1398098,30,316343,2,0
Parabacteroides_merdae_56972,700016902,700037852,107,1375397,27,311059,4,0
Parabacteroides_merdae_56972,700016902,700038594,100,1398477,25,316400,0,0
Parabacteroides_merdae_56972,700016902,700095058,108,1398369,31,316449,0,0
Parabacteroides_merdae_56972,700016902,700105312,113,1399852,32,316754,0,0
Parabacteroides_merdae_56972,700016902,700111223,112,1397064,26,316183,0,0
Parabacteroides_merdae_56972,700016902,700113177,110,1397725,35,316250,0,0
Parabacteroides_merdae_56972,700016902,700117069,123,1397313,29,316169,0,0
Parabacteroides_merdae_56972,700016902,ERR911954,92,1323681,29,299593,8,0
Parabacteroides_merdae_56972,700016902,ERR911975,115,1398861,22,316516,2,0
Parabacteroides_merdae_56972,700016902,ERR912052,136,1397463,48,316205,3,0
Parabacteroides_merdae_56972,700023267,700024086,377,1375917,137,310843,15,0
Parabacteroides_merdae_56972,700023267,700037852,348,1529177,128,346004,5,0
Parabacteroides_merdae_56972,700023267,ERR911954,329,1491103,138,337605,6,0
Parabacteroides_merdae_56972,700024086,700032133,109,1374070,33,310623,10,0
Parabacteroides_merdae_56972,700024086,700033922,86,1363878,28,308352,10,0
Parabacteroides_merdae_56972,700024086,700037852,104,1352283,27,305591,15,0
Parabacteroides_merdae_56972,700024086,700038594,104,1372503,27,310277,10,0
Parabacteroides_merdae_56972,700024086,700095058,104,1371722,31,310115,5,0
Parabacteroides_merdae_56972,700024086,700105312,115,1377340,34,311338,10,0
Parabacteroides_merdae_56972,700024086,700111223,108,1370005,26,309795,8,0
Parabacteroides_merdae_56972,700024086,700113177,103,1373883,35,310597,17,0
Parabacteroides_merdae_56972,700024086,700117069,118,1367837,28,309259,10,0
Parabacteroides_merdae_56972,700024086,ERR911954,94,1305615,26,295345,14,0
Parabacteroides_merdae_56972,700024086,ERR911975,111,1371230,23,309992,10,0
Parabacteroides_merdae_56972,700024086,ERR912052,137,1371134,51,309952,10,0
Parabacteroides_merdae_56972,700024318,700034254,135,1276905,32,288568,19,0
Parabacteroides_merdae_56972,700024318,700097234,91,1424076,32,322650,2,0
Parabacteroides_merdae_56972,700024318,700106170,139,1307744,28,295740,28,0
Parabacteroides_merdae_56972,700024318,700106229,121,1277034,25,288755,18,0
Parabacteroides_merdae_56972,700024318,ERR912126,95,1481149,25,335389,4,0
Parabacteroides_merdae_56972,700024673,700032944,163,1036884,73,234888,8,0
Parabacteroides_merdae_56972,700024711,ERR912025,98,1270101,35,287344,9,0
Parabacteroides_merdae_56972,700032133,700037852,59,1542256,19,349246,4,0
Parabacteroides_merdae_56972,700032133,700113177,58,1566239,26,354875,0,0
Parabacteroides_merdae_56972,700032133,ERR911954,48,1487092,22,336895,10,0
Parabacteroides_merdae_56972,700032944,700099886,27,1421285,8,322256,2,0
Parabacteroides_merdae_56972,700033436,ERR911988,160,1417899,61,321022,7,0
Parabacteroides_merdae_56972,700033922,700037852,45,1544105,18,349611,4,0
Parabacteroides_merdae_56972,700033922,700111223,46,1565629,15,354797,0,0
Parabacteroides_merdae_56972,700033922,700113177,43,1566318,22,354857,0,0
Parabacteroides_merdae_56972,700033922,ERR911954,40,1487160,20,336872,10,0
Parabacteroides_merdae_56972,700034254,700097234,131,1201033,30,271627,29,0
Parabacteroides_merdae_56972,700034254,700106170,64,1526314,10,345429,2,0
Parabacteroides_merdae_56972,700034254,700106229,41,1546373,12,350033,0,0
Parabacteroides_merdae_56972,700034254,700117172,125,1280405,31,289393,19,0
Parabacteroides_merdae_56972,700034254,ERR912126,146,1229257,37,277892,28,0
Parabacteroides_merdae_56972,700034926,700035157,73,1433960,24,324541,3,0
Parabacteroides_merdae_56972,700034926,ERR912034,81,1420272,31,321154,3,0
Parabacteroides_merdae_56972,700034926,ERR912159,109,1390309,26,314312,4,0
Parabacteroides_merdae_56972,700035157,ERR912034,87,1529026,29,346107,0,0
Parabacteroides_merdae_56972,700035157,ERR912159,121,1497446,21,338929,2,0
Parabacteroides_merdae_56972,700037757,700106333,167,1191741,49,269443,12,1
Parabacteroides_merdae_56972,700037757,700163628,191,1192237,51,269743,15,1
Parabacteroides_merdae_56972,700037852,700038594,65,1544060,14,349624,5,0
Parabacteroides_merdae_56972,700037852,700095058,62,1542533,17,349318,4,0
Parabacteroides_merdae_56972,700037852,700105312,65,1544049,19,349610,4,0
Parabacteroides_merdae_56972,700037852,700111223,63,1541139,15,349061,4,0
Parabacteroides_merdae_56972,700037852,700113177,62,1541885,22,349092,4,0
Parabacteroides_merdae_56972,700037852,700117069,79,1543723,18,349554,6,0
Parabacteroides_merdae_56972,700037852,ERR911954,54,1460996,16,330804,12,0
Parabacteroides_merdae_56972,700037852,ERR911975,70,1544142,9,349646,4,0
Parabacteroides_merdae_56972,700037852,ERR912052,100,1544068,40,349625,5,0
Parabacteroides_merdae_56972,700037868,700117031,199,1521932,72,344411,0,0
Parabacteroides_merdae_56972,700037868,700117395,133,1536731,56,347901,0,0
Parabacteroides_merdae_56972,700038594,700113177,64,1566246,20,354860,0,0
Parabacteroides_merdae_56972,700038594,ERR911954,57,1487098,15,336877,10,0
Parabacteroides_merdae_56972,700095058,700113177,62,1564454,24,354479,0,0
Parabacteroides_merdae_56972,700095058,ERR911954,46,1485588,20,336568,9,0
Parabacteroides_merdae_56972,700095213,700116148,78,1397000,29,316370,2,0
Parabacteroides_merdae_56972,700095213,700171573,165,1262480,71,285511,17,0
Parabacteroides_merdae_56972,700095213,ERR912035,85,1390174,29,314812,2,0
Parabacteroides_merdae_56972,700097234,700106170,130,1193691,18,270187,29,0
Parabacteroides_merdae_56972,700097234,700106229,125,1180309,24,267187,29,0
Parabacteroides_merdae_56972,700097234,700117172,86,1426049,26,323248,5,0
Parabacteroides_merdae_56972,700097234,ERR912126,112,1408094,42,319153,5,0
Parabacteroides_merdae_56972,700097906,SRR413607,167,1331014,52,300847,30,0
Parabacteroides_merdae_56972,700105312,700113177,63,1566399,25,354891,0,0
Parabacteroides_merdae_56972,700105312,ERR911954,52,1487232,21,336912,10,0
Parabacteroides_merdae_56972,700106170,700106229,60,1531609,6,346678,2,0
Parabacteroides_merdae_56972,700106170,700117172,133,1303779,27,294764,28,0
Parabacteroides_merdae_56972,700106170,ERR912126,149,1255293,28,283889,35,0
Parabacteroides_merdae_56972,700106229,700117172,124,1285162,27,290742,20,0
Parabacteroides_merdae_56972,700106229,ERR912126,140,1237465,30,279951,28,0
Parabacteroides_merdae_56972,700106333,700106836,149,1186550,53,268140,9,1
Parabacteroides_merdae_56972,700106333,700161533,90,1239724,37,280062,6,0
Parabacteroides_merdae_56972,700106333,700163628,100,1363128,32,308258,6,0
Parabacteroides_merdae_56972,700106333,ERR911967,98,1295173,26,292644,15,0
Parabacteroides_merdae_56972,700106836,700163628,170,1121673,52,253429,16,1
Parabacteroides_merdae_56972,700107930,700111439,164,1372253,95,310698,10,0
Parabacteroides_merdae_56972,700107930,700114653,145,1293922,87,292769,5,0
Parabacteroides_merdae_56972,700107930,ERR912065,160,1379942,100,312456,5,0
Parabacteroides_merdae_56972,700107930,ERR912152,164,1265065,86,286473,12,0
Parabacteroides_merdae_56972,700110812,ERR912154,78,1481891,24,333555,0,0
Parabacteroides_merdae_56972,700111223,700113177,61,1565703,22,354812,0,0
Parabacteroides_merdae_56972,700111223,ERR911954,52,1484824,20,336452,7,0
Parabacteroides_merdae_56972,700111439,700114653,47,1441729,11,326215,0,0
Parabacteroides_merdae_56972,700111439,ERR912065,58,1538869,14,348597,2,0
Parabacteroides_merdae_56972,700111439,ERR912152,137,1415308,60,320283,7,0
Parabacteroides_merdae_56972,700113177,700117069,75,1565917,20,354804,0,0
Parabacteroides_merdae_56972,700113177,ERR911954,53,1487425,26,336947,10,0
Parabacteroides_merdae_56972,700113177,ERR911975,70,1566446,15,354912,0,0
Parabacteroides_merdae_56972,700114653,ERR912152,113,1327516,55,300111,6,0
Parabacteroides_merdae_56972,700116148,700171573,181,1286011,96,290448,18,0
Parabacteroides_merdae_56972,700116148,ERR912035,56,1532436,11,347012,0,0
Parabacteroides_merdae_56972,700117031,700117395,81,1524004,28,344860,0,0
Parabacteroides_merdae_56972,700117069,ERR911954,70,1486784,20,336826,10,0
Parabacteroides_merdae_56972,700117172,ERR912126,94,1492541,29,338009,4,0
Parabacteroides_merdae_56972,700161342,700173023,34,1541418,7,349008,0,0
Parabacteroides_merdae_56972,700161533,700163628,120,1263956,28,285433,16,0
Parabacteroides_merdae_56972,700161533,ERR911967,112,1186066,36,267839,17,0
Parabacteroides_merdae_56972,700161945,ERR912138,92,1193865,30,269187,4,0
Parabacteroides_merdae_56972,700163628,ERR911967,105,1306690,29,295076,22,0
Parabacteroides_merdae_56972,700171573,ERR912035,174,1279634,93,288948,18,0
Parabacteroides_merdae_56972,ERR911954,ERR911975,61,1487710,15,337041,10,0
Parabacteroides_merdae_56972,ERR911954,ERR912052,88,1487140,45,336890,8,0
Parabacteroides_merdae_56972,ERR912034,ERR912159,127,1484558,27,335787,6,0
Parabacteroides_merdae_56972,ERR912065,ERR912152,129,1417524,56,320799,11,0
Parabacteroides_merdae_56972,700014386,700023267,354,1564456,139,354302,0,0
Parabacteroides_merdae_56972,700014386,700095058,63,1565766,23,354794,0,0
Parabacteroides_merdae_56972,700014386,ERR912052,103,1567489,45,355146,0,0
Parabacteroides_merdae_56972,700016542,700097234,33,1547835,8,350772,0,0
Parabacteroides_merdae_56972,700016765,700024318,40,1547272,8,350411,0,0
Parabacteroides_merdae_56972,700016765,700117172,24,1555408,6,352311,0,0
Parabacteroides_merdae_56972,700023267,700032133,345,1565602,138,354582,0,0
Parabacteroides_merdae_56972,700023267,700033922,336,1565759,136,354586,0,0
Parabacteroides_merdae_56972,700023267,700038594,355,1565726,132,354584,0,0
Parabacteroides_merdae_56972,700023267,700095058,346,1563935,136,354209,0,0
Parabacteroides_merdae_56972,700023267,700105312,350,1565746,136,354591,0,0
Parabacteroides_merdae_56972,700023267,700111223,352,1563266,132,354117,0,0
Parabacteroides_merdae_56972,700023267,700113177,353,1565799,143,354599,0,0
Parabacteroides_merdae_56972,700023267,700117069,370,1565292,136,354513,0,0
Parabacteroides_merdae_56972,700023267,ERR911975,359,1565858,127,354632,0,0
Parabacteroides_merdae_56972,700023267,ERR912052,391,1565812,158,354609,0,0
Parabacteroides_merdae_56972,700024318,700117172,45,1548310,8,350687,0,0
Parabacteroides_merdae_56972,700024437,ERR912008,33,1440485,16,325943,0,0
Parabacteroides_merdae_56972,700032133,700033922,43,1568423,22,355374,0,0
Parabacteroides_merdae_56972,700032133,700038594,60,1568370,18,355376,0,0
Parabacteroides_merdae_56972,700032133,700095058,50,1566451,20,354967,0,0
Parabacteroides_merdae_56972,700032133,700105312,53,1568425,21,355393,0,0
Parabacteroides_merdae_56972,700032133,700111223,57,1566067,19,354932,0,0
Parabacteroides_merdae_56972,700032133,700117069,72,1568145,22,355342,0,0
Parabacteroides_merdae_56972,700032133,ERR911975,66,1568392,13,355391,0,0
Parabacteroides_merdae_56972,700032133,ERR912052,96,1568333,44,355368,0,0
Parabacteroides_merdae_56972,700033922,700038594,47,1568444,16,355362,0,0
Parabacteroides_merdae_56972,700033922,700095058,45,1566529,20,354958,0,0
Parabacteroides_merdae_56972,700033922,700105312,48,1568494,21,355373,0,0
Parabacteroides_merdae_56972,700033922,700117069,62,1568110,20,355306,0,0
Parabacteroides_merdae_56972,700033922,ERR911975,53,1568512,11,355384,0,0
Parabacteroides_merdae_56972,700033922,ERR912052,83,1568463,40,355361,0,0
Parabacteroides_merdae_56972,700037303,700103477,51,1466125,8,331760,0,0
Parabacteroides_merdae_56972,700037757,700106836,118,1442308,34,326328,0,0
Parabacteroides_merdae_56972,700038594,700095058,62,1566474,16,354963,0,0
Parabacteroides_merdae_56972,700038594,700105312,67,1568451,17,355382,0,0
Parabacteroides_merdae_56972,700038594,700111223,63,1566046,13,354921,0,0
Parabacteroides_merdae_56972,700038594,700117069,79,1568056,16,355311,0,0
Parabacteroides_merdae_56972,700038594,ERR911975,72,1568402,7,355378,0,0
Parabacteroides_merdae_56972,700038594,ERR912052,102,1568351,38,355352,0,0
Parabacteroides_merdae_56972,700095058,700105312,55,1566601,19,354988,0,0
Parabacteroides_merdae_56972,700095058,700111223,61,1564106,17,354500,0,0
Parabacteroides_merdae_56972,700095058,700117069,77,1566138,20,354900,0,0
Parabacteroides_merdae_56972,700095058,ERR911975,68,1567254,11,355141,0,0
Parabacteroides_merdae_56972,700095058,ERR912052,100,1567168,42,355110,0,0
Parabacteroides_merdae_56972,700105312,700111223,64,1566039,18,354916,0,0
Parabacteroides_merdae_56972,700105312,700117069,80,1568106,21,355325,0,0
Parabacteroides_merdae_56972,700105312,ERR911975,71,1568559,12,355413,0,0
Parabacteroides_merdae_56972,700105312,ERR912052,101,1568519,43,355390,0,0
Parabacteroides_merdae_56972,700111223,700117069,76,1565802,17,354874,0,0
Parabacteroides_merdae_56972,700111223,ERR911975,71,1565984,8,354912,0,0
Parabacteroides_merdae_56972,700111223,ERR912052,99,1565940,39,354890,0,0
Parabacteroides_merdae_56972,700113177,ERR912052,98,1568633,47,355407,0,0
Parabacteroides_merdae_56972,700113975,700172555,3,1557601,1,352899,0,0
Parabacteroides_merdae_56972,700113975,ERR911971,85,1554007,18,352104,0,0
Parabacteroides_merdae_56972,700113975,ERR912020,75,1558037,17,352991,0,0
Parabacteroides_merdae_56972,700114653,ERR912065,39,1444541,13,326972,0,0
Parabacteroides_merdae_56972,700117069,ERR911975,86,1568061,11,355320,0,0
Parabacteroides_merdae_56972,700117069,ERR912052,114,1568011,41,355298,0,0
Parabacteroides_merdae_56972,700119165,ERR912077,45,1468756,23,332871,0,0
Parabacteroides_merdae_56972,700172555,ERR911971,83,1553363,18,351938,0,0
Parabacteroides_merdae_56972,700172555,ERR912020,74,1557472,17,352862,0,0
Parabacteroides_merdae_56972,ERR911971,ERR912020,88,1555137,25,352347,0,0
Parabacteroides_merdae_56972,ERR911975,ERR912052,108,1569542,33,355633,0,0
Parabacteroides_merdae_56972,ERR912031,ERR912127,77,1544218,22,349816,0,0
Phascolarctobacterium_sp_59817,700013715,700097906,59,1087239,15,255148,3,0
Phascolarctobacterium_sp_59817,700014724,700172498,99,1078500,27,252937,0,0
Phascolarctobacterium_sp_59817,700015113,700033989,110,795843,80,186511,9,1
Phascolarctobacterium_sp_59817,700015250,700105882,90,1047480,25,245668,0,0
Phascolarctobacterium_sp_59817,700015250,700117625,77,990557,16,232221,6,0
Phascolarctobacterium_sp_59817,700015250,700161742,76,1052683,26,246719,0,0
Phascolarctobacterium_sp_59817,700015250,700175181,160,1043432,43,244820,3,0
Phascolarctobacterium_sp_59817,700015250,ERR912021,74,1059425,24,248398,3,0
Phascolarctobacterium_sp_59817,700015250,SRR413616,75,978686,35,229921,2,0
Phascolarctobacterium_sp_59817,700015250,SRR413617,51,826946,11,192930,3,0
Phascolarctobacterium_sp_59817,700015702,ERR911976,89,1044621,58,245164,0,0
Phascolarctobacterium_sp_59817,700016716,700165407,170,927295,44,217352,11,0
Phascolarctobacterium_sp_59817,700021876,700173176,131,1084021,36,254266,0,0
Phascolarctobacterium_sp_59817,700105882,700117625,87,1015709,16,238567,2,0
Phascolarctobacterium_sp_59817,700105882,700161742,61,1073749,13,251999,0,0
Phascolarctobacterium_sp_59817,700105882,700175181,169,1058560,45,248637,0,0
Phascolarctobacterium_sp_59817,700105882,ERR912021,88,1071882,25,251670,0,0
Phascolarctobacterium_sp_59817,700105882,SRR413616,76,1022067,43,240309,2,0
Phascolarctobacterium_sp_59817,700105882,SRR413617,74,807525,16,188382,0,0
Phascolarctobacterium_sp_59817,700117625,700161742,81,1015204,18,238201,5,0
Phascolarctobacterium_sp_59817,700117625,700175181,149,1001400,46,235217,3,0
Phascolarctobacterium_sp_59817,700117625,ERR912021,82,1016338,26,238536,2,0
